match_id,datetime,home_team,away_team,home_rest_fatigue,away_rest_fatigue,home_recent_load_carry,away_recent_load_carry,home_travel_fatigue,away_travel_fatigue,home_away_condition_penalty,away_away_condition_penalty,away_travel_distance_km,travel_lookup_status,home_fatigue_score,away_fatigue_score
j1_2026_04240000_神戸_福岡,2027-04-24 00:00:00,神戸,福岡,0.0,0.0,5.4702,4.3584,0.0,0.0,0.0,4.0,,team_not_found,5.47,8.36
j1_2026_04240000_長崎_千葉,2027-04-24 00:00:00,長崎,千葉,0.0,0.0,4.1477,4.1557,0.0,0.0,0.0,4.0,,team_not_found,4.15,8.16
j1_2026_04240000_鹿島_京都,2027-04-24 00:00:00,鹿島,京都,0.0,0.0,4.839,4.2737,0.0,0.0,0.0,4.0,,team_not_found,4.84,8.27
j1_2026_04240000_柏_G大阪,2027-04-24 00:00:00,柏,Ｇ大阪,0.0,0.0,4.098,3.2158,0.0,0.0,0.0,4.0,,team_not_found,4.1,7.22
j1_2026_04290000_浦和_町田,2027-04-29 00:00:00,浦和,町田,0.0,0.0,3.3389,4.2734,0.0,0.0,0.0,4.0,,team_not_found,3.34,8.27
j1_2026_04290000_鹿島_神戸,2027-04-29 00:00:00,鹿島,神戸,0.0,0.0,4.1011,4.5467,0.0,0.0,0.0,4.0,,team_not_found,4.1,8.55
j1_2026_04290000_福岡_東京V,2027-04-29 00:00:00,福岡,東京Ｖ,0.0,0.0,4.8259,3.1152,0.0,0.0,0.0,4.0,,team_not_found,4.83,7.12
j1_2026_04290000_清水_岡山,2027-04-29 00:00:00,清水,岡山,0.0,0.0,3.4778,3.0679,0.0,0.0,0.0,4.0,,team_not_found,3.48,7.07
j1_2026_04290000_横浜FM_名古屋,2027-04-29 00:00:00,横浜FM,名古屋,0.0,0.0,3.3501,3.295,0.0,0.0,0.0,4.0,,team_not_found,3.35,7.3
j1_2026_04290000_川崎F_水戸,2027-04-29 00:00:00,川崎Ｆ,水戸,0.0,0.0,3.6914,4.3932,0.0,0.0,0.0,4.0,,team_not_found,3.69,8.39
j1_2026_04290000_柏_FC東京,2027-04-29 00:00:00,柏,FC東京,0.0,0.0,3.5137,3.3337,0.0,0.0,0.0,4.0,,team_not_found,3.51,7.33
j1_2026_04290000_C大阪_長崎,2027-04-29 00:00:00,Ｃ大阪,長崎,0.0,0.0,3.6275,3.2625,0.0,0.0,0.0,4.0,,team_not_found,3.63,7.26
j1_2026_04290000_千葉_広島,2027-04-29 00:00:00,千葉,広島,0.0,0.0,4.7616,3.282,0.0,0.0,0.0,4.0,,team_not_found,4.76,7.28
j1_2026_04290000_京都_G大阪,2027-04-29 00:00:00,京都,Ｇ大阪,0.0,0.0,4.8889,4.0383,0.0,0.0,0.0,4.0,,team_not_found,4.89,8.04
j1_2026_05030000_FC東京_清水,2027-05-03 00:00:00,FC東京,清水,0.0,0.0,4.1184,2.9137,0.0,0.0,0.0,4.0,,team_not_found,4.12,6.91
j1_2026_05030000_G大阪_鹿島,2027-05-03 00:00:00,Ｇ大阪,鹿島,0.0,0.0,4.6551,3.2304,0.0,0.0,0.0,4.0,,team_not_found,4.66,7.23
j1_2026_05030000_名古屋_千葉,2027-05-03 00:00:00,名古屋,千葉,0.0,0.0,4.0989,4.0475,0.0,0.0,0.0,4.0,,team_not_found,4.1,8.05
j1_2026_05030000_岡山_川崎F,2027-05-03 00:00:00,岡山,川崎Ｆ,0.0,0.0,3.6932,3.0805,0.0,0.0,0.0,4.0,,team_not_found,3.69,7.08
j1_2026_05030000_広島_浦和,2027-05-03 00:00:00,広島,浦和,0.0,0.0,3.874,2.7181,0.0,0.0,0.0,4.0,,team_not_found,3.87,6.72
j1_2026_05030000_水戸_福岡,2027-05-03 00:00:00,水戸,福岡,0.0,0.0,4.9253,3.8766,0.0,0.0,0.0,4.0,,team_not_found,4.93,7.88
j1_2026_05030000_町田_京都,2027-05-03 00:00:00,町田,京都,0.0,0.0,5.0657,4.1727,0.0,0.0,0.0,4.0,,team_not_found,5.07,8.17
j1_2026_05030000_神戸_柏,2027-05-03 00:00:00,神戸,柏,0.0,0.0,5.0197,2.7712,0.0,0.0,0.0,4.0,,team_not_found,5.02,6.77
j1_2026_05030000_長崎_横浜FM,2027-05-03 00:00:00,長崎,横浜FM,0.0,0.0,3.8602,2.8195,0.0,0.0,0.0,4.0,,team_not_found,3.86,6.82
j1_2026_05030000_東京V_C大阪,2027-05-03 00:00:00,東京Ｖ,Ｃ大阪,0.0,0.0,3.9491,3.0307,0.0,0.0,0.0,4.0,,team_not_found,3.95,7.03
j1_2026_05090000_水戸_岡山,2027-05-09 00:00:00,水戸,岡山,0.0,0.0,4.1689,3.0822,0.0,0.0,0.0,4.0,,team_not_found,4.17,7.08
j1_2026_05090000_鹿島_川崎F,2027-05-09 00:00:00,鹿島,川崎Ｆ,0.0,0.0,3.8348,3.9229,0.0,0.0,0.0,4.0,,team_not_found,3.83,7.92
j1_2026_05090000_福岡_京都,2027-05-09 00:00:00,福岡,京都,0.0,0.0,4.5578,4.6656,0.0,0.0,0.0,4.0,,team_not_found,4.56,8.67
j1_2026_05090000_浦和_神戸,2027-05-09 00:00:00,浦和,神戸,0.0,0.0,3.4207,4.0132,0.0,0.0,0.0,4.0,,team_not_found,3.42,8.01
j1_2026_05090000_横浜FM_G大阪,2027-05-09 00:00:00,横浜FM,Ｇ大阪,0.0,0.0,3.7195,3.9585,0.0,0.0,0.0,4.0,,team_not_found,3.72,7.96
j1_2026_05090000_広島_長崎,2027-05-09 00:00:00,広島,長崎,0.0,0.0,3.229,3.2183,0.0,0.0,0.0,4.0,,team_not_found,3.23,7.22
j1_2026_05090000_千葉_清水,2027-05-09 00:00:00,千葉,清水,0.0,0.0,4.5845,3.7936,0.0,0.0,0.0,4.0,,team_not_found,4.58,7.79
j1_2026_05090000_FC東京_東京V,2027-05-09 00:00:00,FC東京,東京Ｖ,0.0,0.0,3.3099,3.1789,0.0,0.0,0.0,4.0,,team_not_found,3.31,7.18
j1_2026_05090000_C大阪_名古屋,2027-05-09 00:00:00,Ｃ大阪,名古屋,0.0,0.0,3.8844,3.3025,0.0,0.0,0.0,4.0,,team_not_found,3.88,7.3
j1_2026_05090000_柏_町田,2027-05-09 00:00:00,柏,町田,0.0,0.0,3.4825,4.1827,0.0,0.0,0.0,4.0,,team_not_found,3.48,8.18
j1_2026_05150000_長崎_鹿島,2027-05-15 00:00:00,長崎,鹿島,0.0,0.0,4.0247,3.1984,0.0,0.0,0.0,4.0,,team_not_found,4.02,7.2
j1_2026_05150000_神戸_東京V,2027-05-15 00:00:00,神戸,東京Ｖ,0.0,0.0,4.6632,4.014,0.0,0.0,0.0,4.0,,team_not_found,4.66,8.01
j1_2026_05150000_町田_FC東京,2027-05-15 00:00:00,町田,FC東京,0.0,0.0,4.7044,2.7155,0.0,0.0,0.0,4.0,,team_not_found,4.7,6.72
j1_2026_05150000_清水_C大阪,2027-05-15 00:00:00,清水,Ｃ大阪,0.0,0.0,4.4583,3.1284,0.0,0.0,0.0,4.0,,team_not_found,4.46,7.13
j1_2026_05150000_浦和_福岡,2027-05-15 00:00:00,浦和,福岡,0.0,0.0,2.8748,3.6532,0.0,0.0,0.0,4.0,,team_not_found,2.87,7.65
j1_2026_05150000_川崎F_横浜FM,2027-05-15 00:00:00,川崎Ｆ,横浜FM,0.0,0.0,4.5583,3.0007,0.0,0.0,0.0,4.0,,team_not_found,4.56,7.0
j1_2026_05150000_岡山_千葉,2027-05-15 00:00:00,岡山,千葉,0.0,0.0,3.9242,3.6902,0.0,0.0,0.0,4.0,,team_not_found,3.92,7.69
j1_2026_05150000_名古屋_柏,2027-05-15 00:00:00,名古屋,柏,0.0,0.0,4.1052,2.9245,0.0,0.0,0.0,4.0,,team_not_found,4.11,6.92
j1_2026_05150000_京都_広島,2027-05-15 00:00:00,京都,広島,0.0,0.0,5.1564,2.6331,0.0,0.0,0.0,4.0,,team_not_found,5.16,6.63
j1_2026_05150000_G大阪_水戸,2027-05-15 00:00:00,Ｇ大阪,水戸,0.0,0.0,4.5203,3.2835,0.0,0.0,0.0,4.0,,team_not_found,4.52,7.28
j1_2026_05220000_福岡_鹿島,2027-05-22 00:00:00,福岡,鹿島,0.0,0.0,4.3778,4.0094,0.0,0.0,0.0,4.0,,team_not_found,4.38,8.01
j1_2026_05220000_水戸_名古屋,2027-05-22 00:00:00,水戸,名古屋,0.0,0.0,3.8755,3.3072,0.0,0.0,0.0,4.0,,team_not_found,3.88,7.31
j1_2026_05220000_横浜FM_清水,2027-05-22 00:00:00,横浜FM,清水,0.0,0.0,3.8761,3.8105,0.0,0.0,0.0,4.0,,team_not_found,3.88,7.81
j1_2026_05220000_東京V_長崎,2027-05-22 00:00:00,東京Ｖ,長崎,0.0,0.0,4.6356,3.2383,0.0,0.0,0.0,4.0,,team_not_found,4.64,7.24
j1_2026_05220000_浦和_京都,2027-05-22 00:00:00,浦和,京都,0.0,0.0,2.3621,4.3551,0.0,0.0,0.0,4.0,,team_not_found,2.36,8.36
j1_2026_05220000_川崎F_C大阪,2027-05-22 00:00:00,川崎Ｆ,Ｃ大阪,0.0,0.0,3.888,3.9749,0.0,0.0,0.0,4.0,,team_not_found,3.89,7.97
j1_2026_05220000_岡山_町田,2027-05-22 00:00:00,岡山,町田,0.0,0.0,3.1592,3.7897,0.0,0.0,0.0,4.0,,team_not_found,3.16,7.79
j1_2026_05220000_千葉_神戸,2027-05-22 00:00:00,千葉,神戸,0.0,0.0,4.4132,3.7368,0.0,0.0,0.0,4.0,,team_not_found,4.41,7.74
j1_2026_05220000_FC東京_G大阪,2027-05-22 00:00:00,FC東京,Ｇ大阪,0.0,0.0,3.4242,3.6393,0.0,0.0,0.0,4.0,,team_not_found,3.42,7.64
j1_2026_05220000_広島_柏,2027-05-22 00:00:00,広島,柏,0.0,0.0,3.3548,3.7972,0.0,0.0,0.0,4.0,,team_not_found,3.35,7.8
j1_2026_05290000_長崎_町田,2027-05-29 00:00:00,長崎,町田,0.0,0.0,4.0602,4.4855,0.0,0.0,0.0,4.0,,team_not_found,4.06,8.49
j1_2026_05290000_横浜FM_千葉,2027-05-29 00:00:00,横浜FM,千葉,0.0,0.0,3.1287,3.5411,0.0,0.0,0.0,4.0,,team_not_found,3.13,7.54
j1_2026_05290000_柏_鹿島,2027-05-29 00:00:00,柏,鹿島,0.0,0.0,4.4621,4.6264,0.0,0.0,0.0,4.0,,team_not_found,4.46,8.63
j1_2026_05290000_東京V_岡山,2027-05-29 00:00:00,東京Ｖ,岡山,0.0,0.0,3.9431,2.5988,0.0,0.0,0.0,4.0,,team_not_found,3.94,6.6
j1_2026_05290000_福岡_川崎F,2027-05-29 00:00:00,福岡,川崎Ｆ,0.0,0.0,3.5187,3.0648,0.0,0.0,0.0,4.0,,team_not_found,3.52,7.06
j1_2026_05290000_京都_名古屋,2027-05-29 00:00:00,京都,名古屋,0.0,0.0,4.8221,4.1088,0.0,0.0,0.0,4.0,,team_not_found,4.82,8.11
j1_2026_05290000_G大阪_清水,2027-05-29 00:00:00,Ｇ大阪,清水,0.0,0.0,4.3737,4.4047,0.0,0.0,0.0,4.0,,team_not_found,4.37,8.4
j1_2026_05290000_FC東京_神戸,2027-05-29 00:00:00,FC東京,神戸,0.0,0.0,2.8726,4.4418,0.0,0.0,0.0,4.0,,team_not_found,2.87,8.44
j1_2026_05290000_C大阪_浦和,2027-05-29 00:00:00,Ｃ大阪,浦和,0.0,0.0,4.6054,1.7438,0.0,0.0,0.0,4.0,,team_not_found,4.61,5.74
j1_2026_05290000_広島_水戸,2027-05-29 00:00:00,広島,水戸,0.0,0.0,2.8237,3.23,0.0,0.0,0.0,4.0,,team_not_found,2.82,7.23
j1_2026_06060000_千葉_柏,2027-06-06 00:00:00,千葉,柏,0.0,0.0,4.2911,3.8136,0.0,0.0,0.0,4.0,,team_not_found,4.29,7.81
j1_2026_06060000_名古屋_東京V,2027-06-06 00:00:00,名古屋,東京Ｖ,0.0,0.0,4.71,3.1086,0.0,0.0,0.0,4.0,,team_not_found,4.71,7.11
j1_2026_06060000_岡山_福岡,2027-06-06 00:00:00,岡山,福岡,0.0,0.0,3.3338,2.8724,0.0,0.0,0.0,4.0,,team_not_found,3.33,6.87
j1_2026_06060000_川崎F_広島,2027-06-06 00:00:00,川崎Ｆ,広島,0.0,0.0,3.7061,2.3226,0.0,0.0,0.0,4.0,,team_not_found,3.71,6.32
j1_2026_06060000_水戸_横浜FM,2027-06-06 00:00:00,水戸,横浜FM,0.0,0.0,4.034,2.5703,0.0,0.0,0.0,4.0,,team_not_found,4.03,6.57
j1_2026_06060000_浦和_G大阪,2027-06-06 00:00:00,浦和,Ｇ大阪,0.0,0.0,2.7702,3.5107,0.0,0.0,0.0,4.0,,team_not_found,2.77,7.51
j1_2026_06060000_清水_長崎,2027-06-06 00:00:00,清水,長崎,0.0,0.0,4.9496,3.2712,0.0,0.0,0.0,4.0,,team_not_found,4.95,7.27
j1_2026_06060000_町田_C大阪,2027-06-06 00:00:00,町田,Ｃ大阪,0.0,0.0,4.9983,3.9197,0.0,0.0,0.0,4.0,,team_not_found,5.0,7.92
j1_2026_06060000_神戸_京都,2027-06-06 00:00:00,神戸,京都,0.0,0.0,4.9683,3.8744,0.0,0.0,0.0,4.0,,team_not_found,4.97,7.87
j1_2026_06060000_鹿島_FC東京,2027-06-06 00:00:00,鹿島,FC東京,0.0,0.0,5.341,2.3618,0.0,0.0,0.0,4.0,,team_not_found,5.34,6.36
