match_id,league,節,home_team,away_team,actual_result,predicted_result,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,elo_diff_for_prob,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,prob_home_win,prob_draw,prob_away_win,decision_reason
j2_2025_11021403_鳥栖_徳島,j2,第３５節第１日,鳥栖,徳島,D,D,signal_conflict,True,1,1,8.3854,3.6000000000000014,4,False,False,True,False,True,False,0.3445315050887269,0.34051849315160543,0.31495000175966764,NARROW_DRAW_OVERRIDE
j2_2025_11021404_甲府_水戸,j2,第３５節第１日,甲府,水戸,A,A,away_strong,False,0,3,-72.7656,-7.100000000000001,12,True,True,True,False,False,False,0.22256165165841021,0.32722129721721455,0.4502170511243753,ARGMAX
j2_2025_11021433_大分_山形,j2,第３５節第１日,大分,山形,A,A,away_strong,False,0,2,-18.2197,-11.600000000000001,6,False,True,True,False,False,False,0.30194593958087534,0.33992855476008316,0.3581255056590415,ARGMAX
j2_2025_11081405_札幌_大分,j2,第３６節第１日,札幌,大分,H,H,home_strong,False,2,0,26.799,13.5,-4,False,False,False,False,True,True,0.3750151188463643,0.33870677357242845,0.28627810758120725,ARGMAX
j2_2025_11081433_愛媛_長崎,j2,第３６節第１日,愛媛,長崎,A,A,away_strong,False,0,3,-153.3106,-25.599999999999994,18,True,True,True,False,False,False,0.13105164229427227,0.28577566732259047,0.5831726903831373,ARGMAX
j2_2025_11091303_仙台_熊本,j2,第３６節第２日,仙台,熊本,H,H,home_strong,False,3,0,93.1263,6.600000000000001,-11,False,False,False,True,True,True,0.4874084179645212,0.3181961679639926,0.19439541407148628,ARGMAX
j2_2025_11091303_富山_鳥栖,j2,第３６節第２日,富山,鳥栖,H,A,away_strong,False,0,3,-115.1718,-5.800000000000004,9,True,True,True,False,False,False,0.17027196020721128,0.3080812469147857,0.5216467928780031,ARGMAX
j2_2025_11091403_千葉_藤枝,j2,第３６節第２日,千葉,藤枝,D,H,home_strong,False,3,0,87.9293,14.0,-12,False,False,False,True,True,True,0.4786297339136479,0.32051439010201743,0.20085587598433471,ARGMAX
j2_2025_11091403_山口_磐田,j2,第３６節第２日,山口,磐田,A,A,away_strong,False,0,2,-66.2703,0.0,14,True,False,True,False,False,False,0.23134576747538296,0.32949410837001486,0.4391601241546021,ARGMAX
j2_2025_11091403_山形_今治,j2,第３６節第２日,山形,今治,H,A,neutral,False,0,1,-17.3676,-11.399999999999999,-1,False,True,False,False,False,False,0.30327692777736703,0.3400062529596524,0.35671681926298054,ARGMAX
j2_2025_11091403_徳島_甲府,j2,第３６節第２日,徳島,甲府,H,H,home_strong,False,3,0,56.7374,4.399999999999999,-9,False,False,False,True,True,True,0.4256107473549043,0.3320137541451761,0.24237549849991954,ARGMAX
j2_2025_11091403_水戸_大宮,j2,第３６節第２日,水戸,大宮,A,A,signal_conflict,True,1,1,34.3958,-15.799999999999997,-5,False,True,False,False,False,True,0.3877631565991427,0.33743903870285347,0.2747978046980039,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_11091403_秋田_いわき,j2,第３６節第２日,秋田,いわき,H,A,away_strong,False,0,3,-57.5908,-15.600000000000001,5,True,True,True,False,False,False,0.24338627825925732,0.33222669133828514,0.42438703040245757,ARGMAX
j2_2025_11231303_大分_千葉,j2,第３７節第１日,大分,千葉,A,A,away_strong,False,0,3,-78.1599,-24.199999999999996,13,True,True,True,False,False,False,0.21541767991255698,0.3251904313696668,0.4593918887177763,ARGMAX
j2_2025_11231309_長崎_水戸,j2,第３７節第１日,長崎,水戸,H,H,neutral,False,1,0,11.9328,13.599999999999994,1,False,False,False,False,True,False,0.35035038586189116,0.3403098905300215,0.3093397236080874,ARGMAX
j2_2025_11231403_いわき_山口,j2,第３７節第１日,いわき,山口,D,H,home_strong,False,3,0,77.7898,9.0,-10,False,False,False,True,True,True,0.46143551952825673,0.3247203909407451,0.2138440895309982,ARGMAX
j2_2025_11231403_今治_札幌,j2,第３７節第１日,今治,札幌,D,H,neutral,False,1,0,21.6593,9.5,-1,False,False,False,False,True,False,0.36644126191565196,0.339393383176493,0.294165354907855,ARGMAX
j2_2025_11231403_磐田_山形,j2,第３７節第１日,磐田,山形,D,H,home_strong,False,2,0,26.7794,2.6999999999999957,-5,False,False,False,False,True,True,0.3749823907535422,0.3387096510343891,0.28630795821206867,ARGMAX
j2_2025_11231403_秋田_仙台,j2,第３７節第１日,秋田,仙台,D,A,away_strong,False,0,3,-56.4065,-8.600000000000001,7,True,True,True,False,False,False,0.24505535714439097,0.33257185360687064,0.42237278924873833,ARGMAX
j2_2025_11231403_藤枝_鳥栖,j2,第３７節第１日,藤枝,鳥栖,D,A,away_strong,False,0,3,-65.2982,-2.8000000000000043,7,True,True,True,False,False,False,0.23267732053052728,0.3298176961301332,0.4375049833393395,ARGMAX
j2_2025_11231404_大宮_徳島,j2,第３７節第１日,大宮,徳島,A,H,neutral,False,1,0,10.5183,18.5,2,False,False,False,False,True,False,0.34802685872269457,0.34040114584258774,0.31157199543471775,ARGMAX
j2_2025_11231404_甲府_富山,j2,第３７節第１日,甲府,富山,A,H,home_strong,False,2,1,45.9302,-2.1999999999999957,-4,False,True,False,True,False,True,0.40725324677454705,0.3349483365000659,0.25779841672538717,ARGMAX
j2_2025_11231603_愛媛_熊本,j2,第３７節第１日,愛媛,熊本,D,A,neutral,False,0,1,-35.8468,-9.599999999999994,2,False,True,False,False,False,False,0.2749799051105978,0.3374616934155506,0.3875584014738517,ARGMAX
j2_2025_11291403_富山_秋田,j2,第３８節第１日,富山,秋田,H,A,away_strong,False,0,2,-41.2338,-0.5,3,True,False,True,False,False,False,0.2669712845527656,0.33638574375691677,0.3966429716903177,ARGMAX
j2_2025_11291403_山口_大宮,j2,第３８節第１日,山口,大宮,H,A,away_strong,False,0,3,-82.92,-13.600000000000001,13,True,True,True,False,False,False,0.209229748577033,0.3232935978983808,0.4674766535245863,ARGMAX
j2_2025_11291403_山形_藤枝,j2,第３８節第１日,山形,藤枝,H,H,home_strong,False,3,0,54.1228,1.4000000000000057,-5,False,False,False,True,True,True,0.42116381204673825,0.33277582956083906,0.24606035839242268,ARGMAX
j2_2025_11291403_札幌_愛媛,j2,第３８節第１日,札幌,愛媛,H,H,home_strong,False,3,0,94.4299,13.399999999999999,-8,False,False,False,True,True,True,0.4896058618964356,0.3175980542723642,0.19279608383120023,ARGMAX
j2_2025_11291403_水戸_大分,j2,第３８節第１日,水戸,大分,H,H,home_strong,False,3,0,105.5068,12.100000000000001,-15,False,False,False,True,True,True,0.5081893024486723,0.31225822206768195,0.17955247548364572,ARGMAX
j2_2025_11291403_熊本_甲府,j2,第３８節第１日,熊本,甲府,D,A,signal_conflict,True,1,1,-19.2537,4.699999999999996,5,False,False,True,False,True,False,0.30033387023826413,0.33982906933271123,0.3598370604290247,ARGMAX
j2_2025_11291404_仙台_いわき,j2,第３８節第１日,仙台,いわき,A,H,neutral,False,0,1,22.9141,-7.0,-2,False,True,False,False,False,False,0.3685301748593342,0.33923859921551713,0.29223122592514866,ARGMAX
j2_2025_11291404_千葉_今治,j2,第３８節第１日,千葉,今治,H,H,home_strong,False,2,0,34.9573,1.1999999999999957,-8,False,False,False,False,True,True,0.3887086431517636,0.33733346688224414,0.2739578899659922,ARGMAX
j2_2025_11291404_鳥栖_磐田,j2,第３８節第１日,鳥栖,磐田,A,D,away_strong,False,0,2,-4.1053,-1.2999999999999972,3,False,True,True,False,False,False,0.32428865884123453,0.3407150431530713,0.33499629800569414,NARROW_DRAW_OVERRIDE
j2_2025_11291405_徳島_長崎,j2,第３８節第１日,徳島,長崎,D,A,neutral,False,0,1,-23.8538,-16.299999999999997,2,False,True,False,False,False,False,0.2932062953115387,0.33931772586622694,0.3674759788222343,ARGMAX
