節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result
第３６節第２日,j2_2025_11091403_山口_磐田,2025-11-09 14:03:00,山口,磐田,1,2,-0.3158,False,0.222,0.228,0.55,A,A,True,A
第３６節第２日,j2_2025_11091403_千葉_藤枝,2025-11-09 14:03:00,千葉,藤枝,1,1,1.0526,True,0.618,0.215,0.167,H,D,False,H
第３６節第２日,j2_2025_11091403_山形_今治,2025-11-09 14:03:00,山形,今治,2,1,-0.2105,False,0.32,0.25,0.431,D,H,False,D
第３６節第２日,j2_2025_11091403_水戸_大宮,2025-11-09 14:03:00,水戸,大宮,0,2,0.2632,True,0.465,0.244,0.291,D,A,False,D
第３６節第２日,j2_2025_11091403_徳島_甲府,2025-11-09 14:03:00,徳島,甲府,4,1,0.4211,True,0.511,0.236,0.253,H,H,True,H
第３６節第２日,j2_2025_11091403_秋田_いわき,2025-11-09 14:03:00,秋田,いわき,2,0,-0.3684,False,0.246,0.234,0.52,A,H,False,A
第３７節第１日,j2_2025_11231303_大分_千葉,2025-11-23 13:03:00,大分,千葉,0,1,-0.5789,False,0.196,0.222,0.582,A,A,True,A
第３７節第１日,j2_2025_11231309_長崎_水戸,2025-11-23 13:09:00,長崎,水戸,2,1,0.2632,True,0.397,0.255,0.347,D,H,False,D
第３７節第１日,j2_2025_11231403_藤枝_鳥栖,2025-11-23 14:03:00,藤枝,鳥栖,0,0,-0.0526,False,0.229,0.23,0.541,A,D,False,A
第３７節第１日,j2_2025_11231403_磐田_山形,2025-11-23 14:03:00,磐田,山形,2,2,0.5263,True,0.462,0.244,0.294,H,D,False,H
第３７節第１日,j2_2025_11231403_今治_札幌,2025-11-23 14:03:00,今治,札幌,1,1,-0.1579,False,0.407,0.254,0.339,H,D,False,H
第３７節第１日,j2_2025_11231403_いわき_山口,2025-11-23 14:03:00,いわき,山口,0,0,0.7895,True,0.588,0.221,0.191,H,D,False,H
第３７節第１日,j2_2025_11231403_秋田_仙台,2025-11-23 14:03:00,秋田,仙台,0,0,-0.5789,False,0.221,0.228,0.55,A,D,False,A
第３７節第１日,j2_2025_11231404_大宮_徳島,2025-11-23 14:04:00,大宮,徳島,1,2,-0.0526,False,0.382,0.258,0.36,D,A,False,D
第３７節第１日,j2_2025_11231404_甲府_富山,2025-11-23 14:04:00,甲府,富山,0,1,0.1053,True,0.494,0.239,0.267,H,A,False,H
第３７節第１日,j2_2025_11231603_愛媛_熊本,2025-11-23 16:03:00,愛媛,熊本,1,1,-0.4211,False,0.257,0.236,0.507,A,D,False,A
第３８節第１日,j2_2025_11291403_山口_大宮,2025-11-29 14:03:00,山口,大宮,3,2,-0.4211,False,0.19,0.221,0.589,A,H,False,A
第３８節第１日,j2_2025_11291403_札幌_愛媛,2025-11-29 14:03:00,札幌,愛媛,3,0,0.7368,True,0.619,0.215,0.167,H,H,True,H
第３８節第１日,j2_2025_11291403_熊本_甲府,2025-11-29 14:03:00,熊本,甲府,0,0,-0.1053,False,0.319,0.25,0.431,A,D,False,A
第３８節第１日,j2_2025_11291403_水戸_大分,2025-11-29 14:03:00,水戸,大分,2,0,1.1053,True,0.654,0.206,0.14,H,H,True,H
第３８節第１日,j2_2025_11291403_富山_秋田,2025-11-29 14:03:00,富山,秋田,4,1,-0.1579,False,0.275,0.24,0.484,A,H,False,A
第３８節第１日,j2_2025_11291403_山形_藤枝,2025-11-29 14:03:00,山形,藤枝,2,1,0.6842,True,0.526,0.233,0.241,H,H,True,H
第３８節第１日,j2_2025_11291404_千葉_今治,2025-11-29 14:04:00,千葉,今治,5,0,0.1579,True,0.449,0.247,0.305,H,H,True,H
第３８節第１日,j2_2025_11291404_鳥栖_磐田,2025-11-29 14:04:00,鳥栖,磐田,1,2,0.2105,True,0.382,0.258,0.36,D,A,False,D
第３８節第１日,j2_2025_11291404_仙台_いわき,2025-11-29 14:04:00,仙台,いわき,0,1,0.1053,True,0.424,0.251,0.326,D,A,False,D
第３８節第１日,j2_2025_11291405_徳島_長崎,2025-11-29 14:05:00,徳島,長崎,1,1,0.0526,True,0.32,0.25,0.431,A,D,False,A
